order_id,merchant_id,item_id,p_base_ordered,order_timestamp,ready_click_timestamp,actual_handover_timestamp,rider_travel_time_mins
ORD_01002,M_059,ITM_M_059_1,10,2026-03-02 20:24:00,2026-03-02 20:26:31.692040,2026-03-02 20:34:00,8
ORD_01003,M_083,ITM_M_083_1,10,2026-03-02 20:26:00,2026-03-02 20:30:10.577744,2026-03-02 20:36:00,17
ORD_01004,M_037,ITM_M_037_3,22,2026-03-02 20:28:00,2026-03-02 20:44:43.788414,2026-03-02 20:50:00,15
ORD_01005,M_077,ITM_M_077_3,22,2026-03-02 20:30:00,2026-03-02 20:51:06.059034,2026-03-02 20:52:00,5
ORD_01006,M_079,ITM_M_079_3,8,2026-03-02 20:32:00,2026-03-02 20:35:21.736976,2026-03-02 20:40:00,8
ORD_01007,M_010,ITM_M_010_1,19,2026-03-02 20:34:00,2026-03-02 20:45:51.089170,2026-03-02 20:53:00,7
ORD_01008,M_014,ITM_M_014_1,24,2026-03-02 20:36:00,2026-03-02 20:58:38.466912,2026-03-02 21:00:00,16
ORD_01009,M_017,ITM_M_017_2,13,2026-03-02 20:38:00,2026-03-02 20:43:52.640282,2026-03-02 20:51:00,13
ORD_01010,M_017,ITM_M_017_3,19,2026-03-02 20:40:00,2026-03-02 20:51:52.640282,2026-03-02 20:59:00,6
ORD_01011,M_005,ITM_M_005_3,8,2026-03-02 20:42:00,2026-03-02 20:46:46.772098,2026-03-02 20:50:00,6
ORD_01012,M_058,ITM_M_058_3,20,2026-03-02 20:44:00,2026-03-02 20:55:50.766845,2026-03-02 21:04:00,11
ORD_01013,M_078,ITM_M_078_1,18,2026-03-02 20:46:00,2026-03-02 21:02:16.641298,2026-03-02 21:04:00,7
ORD_01014,M_068,ITM_M_068_1,19,2026-03-02 20:48:00,2026-03-02 21:00:21.778478,2026-03-02 21:07:00,15
ORD_01015,M_034,ITM_M_034_1,19,2026-03-02 20:50:00,2026-03-02 21:00:47.764889,2026-03-02 21:09:00,17
ORD_01016,M_084,ITM_M_084_1,10,2026-03-02 20:52:00,2026-03-02 20:57:31.121349,2026-03-02 21:02:00,13
ORD_01017,M_035,ITM_M_035_1,8,2026-03-02 20:54:00,2026-03-02 20:56:00.000000,2026-03-02 21:02:00,16
ORD_01018,M_046,ITM_M_046_2,21,2026-03-02 20:56:00,2026-03-02 21:12:57.261733,2026-03-02 21:17:00,15
ORD_01019,M_010,ITM_M_010_2,18,2026-03-02 20:58:00,2026-03-02 21:08:51.089170,2026-03-02 21:16:00,14
ORD_01020,M_035,ITM_M_035_2,24,2026-03-02 21:00:00,2026-03-02 21:15:48.802792,2026-03-02 21:24:00,5
ORD_01021,M_048,ITM_M_048_2,12,2026-03-02 21:02:00,2026-03-02 21:12:44.051518,2026-03-02 21:14:00,6
ORD_01022,M_050,ITM_M_050_2,17,2026-03-02 21:04:00,2026-03-02 21:19:42.752339,2026-03-02 21:21:00,11
ORD_01023,M_064,ITM_M_064_1,16,2026-03-02 21:06:00,2026-03-02 21:16:44.533828,2026-03-02 21:22:00,10
ORD_01024,M_044,ITM_M_044_4,22,2026-03-02 21:08:00,2026-03-02 21:27:32.781546,2026-03-02 21:30:00,13
ORD_01025,M_032,ITM_M_032_0,11,2026-03-02 21:10:00,2026-03-02 21:19:33.381260,2026-03-02 21:21:00,7
ORD_01026,M_008,ITM_M_008_3,14,2026-03-02 21:12:00,2026-03-02 21:17:49.836950,2026-03-02 21:26:00,17
ORD_01027,M_063,ITM_M_063_1,9,2026-03-02 21:14:00,2026-03-02 21:21:22.171797,2026-03-02 21:23:00,6
ORD_01028,M_011,ITM_M_011_1,15,2026-03-02 21:16:00,2026-03-02 21:29:48.594269,2026-03-02 21:31:00,8
ORD_01029,M_069,ITM_M_069_2,24,2026-03-02 21:18:00,2026-03-02 21:36:18.178030,2026-03-02 21:42:00,14
ORD_01030,M_076,ITM_M_076_4,14,2026-03-02 21:20:00,2026-03-02 21:30:24.533341,2026-03-02 21:34:00,14
ORD_01031,M_066,ITM_M_066_2,9,2026-03-02 21:22:00,2026-03-02 21:24:00.000000,2026-03-02 21:31:00,5
ORD_01032,M_032,ITM_M_032_4,16,2026-03-02 21:24:00,2026-03-02 21:38:33.381260,2026-03-02 21:40:00,6
ORD_01033,M_045,ITM_M_045_2,23,2026-03-02 21:26:00,2026-03-02 21:43:13.100874,2026-03-02 21:49:00,10
ORD_01034,M_081,ITM_M_081_1,8,2026-03-02 21:28:00,2026-03-02 21:30:00.000000,2026-03-02 21:36:00,14
ORD_01035,M_087,ITM_M_087_0,14,2026-03-02 21:30:00,2026-03-02 21:37:05.297360,2026-03-02 21:44:00,8
ORD_01036,M_018,ITM_M_018_1,10,2026-03-02 21:32:00,2026-03-02 21:35:29.948052,2026-03-02 21:42:00,10
ORD_01037,M_007,ITM_M_007_4,8,2026-03-02 21:34:00,2026-03-02 21:38:32.964976,2026-03-02 21:42:00,15
ORD_01038,M_039,ITM_M_039_1,10,2026-03-02 21:36:00,2026-03-02 21:40:45.456007,2026-03-02 21:46:00,5
ORD_01039,M_055,ITM_M_055_2,14,2026-03-02 21:38:00,2026-03-02 21:48:01.588625,2026-03-02 21:52:00,15
ORD_01040,M_059,ITM_M_059_3,15,2026-03-02 21:40:00,2026-03-02 21:47:31.692040,2026-03-02 21:55:00,17
ORD_01041,M_007,ITM_M_007_3,19,2026-03-02 21:42:00,2026-03-02 21:57:32.964976,2026-03-02 22:01:00,6
ORD_01042,M_094,ITM_M_094_0,12,2026-03-02 21:44:00,2026-03-02 21:54:16.864583,2026-03-02 21:56:00,14
ORD_01043,M_096,ITM_M_096_4,24,2026-03-02 21:46:00,2026-03-02 22:05:15.419399,2026-03-02 22:10:00,9
ORD_01044,M_050,ITM_M_050_2,17,2026-03-02 21:48:00,2026-03-02 22:03:42.752339,2026-03-02 22:05:00,9
ORD_01045,M_050,ITM_M_050_1,14,2026-03-02 21:50:00,2026-03-02 22:02:42.752339,2026-03-02 22:04:00,15
ORD_01046,M_019,ITM_M_019_3,22,2026-03-02 21:52:00,2026-03-02 22:06:40.327839,2026-03-02 22:14:00,14
ORD_01047,M_000,ITM_M_000_3,15,2026-03-02 21:54:00,2026-03-02 22:07:59.617209,2026-03-02 22:09:00,11
ORD_01048,M_029,ITM_M_029_3,13,2026-03-02 21:56:00,2026-03-02 22:03:55.318591,2026-03-02 22:09:00,5
ORD_01049,M_064,ITM_M_064_4,15,2026-03-02 21:58:00,2026-03-02 22:07:44.533828,2026-03-02 22:13:00,11
ORD_01050,M_094,ITM_M_094_0,12,2026-03-02 22:00:00,2026-03-02 22:10:16.864583,2026-03-02 22:12:00,8
ORD_01051,M_060,ITM_M_060_2,24,2026-03-02 22:02:00,2026-03-02 22:18:45.767265,2026-03-02 22:26:00,15
ORD_01052,M_012,ITM_M_012_3,10,2026-03-02 22:04:00,2026-03-02 22:11:05.625005,2026-03-02 22:14:00,11
ORD_01053,M_037,ITM_M_037_0,19,2026-03-02 22:06:00,2026-03-02 22:19:43.788414,2026-03-02 22:25:00,12
ORD_01054,M_072,ITM_M_072_2,24,2026-03-02 22:08:00,2026-03-02 22:27:23.599669,2026-03-02 22:32:00,9
ORD_01055,M_070,ITM_M_070_3,23,2026-03-02 22:10:00,2026-03-02 22:28:29.011586,2026-03-02 22:33:00,15
ORD_01056,M_076,ITM_M_076_4,14,2026-03-02 22:12:00,2026-03-02 22:22:24.533341,2026-03-02 22:26:00,16
ORD_01057,M_029,ITM_M_029_0,8,2026-03-02 22:14:00,2026-03-02 22:16:55.318591,2026-03-02 22:22:00,14
ORD_01058,M_093,ITM_M_093_3,16,2026-03-02 22:16:00,2026-03-02 22:26:06.640330,2026-03-02 22:32:00,11
ORD_01059,M_064,ITM_M_064_1,16,2026-03-02 22:18:00,2026-03-02 22:28:44.533828,2026-03-02 22:34:00,8
ORD_01060,M_008,ITM_M_008_4,11,2026-03-02 22:20:00,2026-03-02 22:22:49.836950,2026-03-02 22:31:00,12
ORD_01061,M_063,ITM_M_063_1,9,2026-03-02 22:22:00,2026-03-02 22:29:22.171797,2026-03-02 22:31:00,6
ORD_01062,M_090,ITM_M_090_3,23,2026-03-02 22:24:00,2026-03-02 22:42:33.946108,2026-03-02 22:47:00,7
ORD_01063,M_014,ITM_M_014_1,24,2026-03-02 22:26:00,2026-03-02 22:48:38.466912,2026-03-02 22:50:00,10
ORD_01064,M_028,ITM_M_028_0,16,2026-03-02 22:28:00,2026-03-02 22:43:21.236920,2026-03-02 22:44:00,17
ORD_01065,M_028,ITM_M_028_1,14,2026-03-02 22:30:00,2026-03-02 22:43:21.236920,2026-03-02 22:44:00,7
ORD_01066,M_096,ITM_M_096_2,22,2026-03-02 22:32:00,2026-03-02 22:49:15.419399,2026-03-02 22:54:00,14
ORD_01067,M_041,ITM_M_041_3,11,2026-03-02 22:34:00,2026-03-02 22:43:19.728051,2026-03-02 22:45:00,5
ORD_01068,M_074,ITM_M_074_4,13,2026-03-02 22:36:00,2026-03-02 22:42:12.871609,2026-03-02 22:49:00,14
ORD_01069,M_038,ITM_M_038_1,18,2026-03-02 22:38:00,2026-03-02 22:51:37.099244,2026-03-02 22:56:00,11
ORD_01070,M_076,ITM_M_076_4,14,2026-03-02 22:40:00,2026-03-02 22:50:24.533341,2026-03-02 22:54:00,11
ORD_01071,M_091,ITM_M_091_4,20,2026-03-02 22:42:00,2026-03-02 22:55:30.074184,2026-03-02 23:02:00,14
ORD_01072,M_094,ITM_M_094_3,21,2026-03-02 22:44:00,2026-03-02 23:03:16.864583,2026-03-02 23:05:00,5
ORD_01073,M_070,ITM_M_070_2,17,2026-03-02 22:46:00,2026-03-02 22:58:29.011586,2026-03-02 23:03:00,14
ORD_01074,M_020,ITM_M_020_0,14,2026-03-02 22:48:00,2026-03-02 22:57:11.588869,2026-03-02 23:02:00,14
ORD_01075,M_048,ITM_M_048_1,12,2026-03-02 22:50:00,2026-03-02 23:00:44.051518,2026-03-02 23:02:00,16
ORD_01076,M_002,ITM_M_002_4,11,2026-03-02 22:52:00,2026-03-02 23:01:17.638737,2026-03-02 23:03:00,12
ORD_01077,M_055,ITM_M_055_2,14,2026-03-02 22:54:00,2026-03-02 23:04:01.588625,2026-03-02 23:08:00,14
ORD_01078,M_036,ITM_M_036_2,11,2026-03-02 22:56:00,2026-03-02 22:58:43.332068,2026-03-02 23:07:00,15
ORD_01079,M_048,ITM_M_048_2,12,2026-03-02 22:58:00,2026-03-02 23:08:44.051518,2026-03-02 23:10:00,17
ORD_01080,M_028,ITM_M_028_0,16,2026-03-02 23:00:00,2026-03-02 23:15:21.236920,2026-03-02 23:16:00,8
ORD_01081,M_043,ITM_M_043_4,24,2026-03-02 23:02:00,2026-03-02 23:20:23.104490,2026-03-02 23:26:00,8
ORD_01082,M_017,ITM_M_017_4,20,2026-03-02 23:04:00,2026-03-02 23:16:52.640282,2026-03-02 23:24:00,11
ORD_01083,M_090,ITM_M_090_4,10,2026-03-02 23:06:00,2026-03-02 23:11:33.946108,2026-03-02 23:16:00,8
ORD_01084,M_071,ITM_M_071_2,21,2026-03-02 23:08:00,2026-03-02 23:24:49.111824,2026-03-02 23:29:00,16
ORD_01085,M_090,ITM_M_090_0,18,2026-03-02 23:10:00,2026-03-02 23:23:33.946108,2026-03-02 23:28:00,6
ORD_01086,M_057,ITM_M_057_1,21,2026-03-02 23:12:00,2026-03-02 23:25:44.409211,2026-03-02 23:33:00,13
ORD_01087,M_063,ITM_M_063_4,18,2026-03-02 23:14:00,2026-03-02 23:30:22.171797,2026-03-02 23:32:00,17
ORD_01088,M_078,ITM_M_078_2,23,2026-03-02 23:16:00,2026-03-02 23:37:16.641298,2026-03-02 23:39:00,9
ORD_01089,M_073,ITM_M_073_3,9,2026-03-02 23:18:00,2026-03-02 23:24:25.875925,2026-03-02 23:27:00,5
ORD_01090,M_094,ITM_M_094_2,9,2026-03-02 23:20:00,2026-03-02 23:27:16.864583,2026-03-02 23:29:00,8
ORD_01091,M_043,ITM_M_043_4,24,2026-03-02 23:22:00,2026-03-02 23:40:23.104490,2026-03-02 23:46:00,6
ORD_01092,M_058,ITM_M_058_1,16,2026-03-02 23:24:00,2026-03-02 23:31:50.766845,2026-03-02 23:40:00,5
ORD_01093,M_074,ITM_M_074_4,13,2026-03-02 23:26:00,2026-03-02 23:32:12.871609,2026-03-02 23:39:00,8
ORD_01094,M_003,ITM_M_003_4,12,2026-03-02 23:28:00,2026-03-02 23:37:38.961691,2026-03-02 23:40:00,9
ORD_01095,M_087,ITM_M_087_4,9,2026-03-02 23:30:00,2026-03-02 23:32:05.297360,2026-03-02 23:39:00,6
ORD_01096,M_087,ITM_M_087_1,16,2026-03-02 23:32:00,2026-03-02 23:41:05.297360,2026-03-02 23:48:00,5
ORD_01097,M_064,ITM_M_064_2,18,2026-03-02 23:34:00,2026-03-02 23:46:44.533828,2026-03-02 23:52:00,16
ORD_01098,M_062,ITM_M_062_2,20,2026-03-02 23:36:00,2026-03-02 23:54:55.683777,2026-03-02 23:56:00,12
ORD_01099,M_040,ITM_M_040_3,8,2026-03-02 23:38:00,2026-03-02 23:40:00.000000,2026-03-02 23:46:00,11
ORD_01100,M_001,ITM_M_001_0,10,2026-03-02 23:40:00,2026-03-02 23:44:51.460493,2026-03-02 23:50:00,12
ORD_01101,M_056,ITM_M_056_2,11,2026-03-02 23:42:00,2026-03-02 23:51:16.216332,2026-03-02 23:53:00,6
ORD_01102,M_085,ITM_M_085_4,14,2026-03-02 23:44:00,2026-03-02 23:57:14.723173,2026-03-02 23:58:00,8
ORD_01103,M_063,ITM_M_063_4,18,2026-03-02 23:46:00,2026-03-03 00:02:22.171797,2026-03-03 00:04:00,17
ORD_01104,M_032,ITM_M_032_1,8,2026-03-02 23:48:00,2026-03-02 23:54:33.381260,2026-03-02 23:56:00,6
ORD_01105,M_003,ITM_M_003_3,24,2026-03-02 23:50:00,2026-03-03 00:11:38.961691,2026-03-03 00:14:00,7
ORD_01106,M_031,ITM_M_031_1,16,2026-03-02 23:52:00,2026-03-03 00:04:08.056598,2026-03-03 00:08:00,10
ORD_01107,M_004,ITM_M_004_3,22,2026-03-02 23:54:00,2026-03-03 00:09:05.539658,2026-03-03 00:16:00,14
ORD_01108,M_097,ITM_M_097_1,20,2026-03-02 23:56:00,2026-03-03 00:08:08.733215,2026-03-03 00:16:00,16
ORD_01109,M_011,ITM_M_011_2,24,2026-03-02 23:58:00,2026-03-03 00:20:48.594269,2026-03-03 00:22:00,10
ORD_01110,M_038,ITM_M_038_0,21,2026-03-03 00:00:00,2026-03-03 00:16:37.099244,2026-03-03 00:21:00,13
ORD_01111,M_074,ITM_M_074_2,15,2026-03-03 00:02:00,2026-03-03 00:10:12.871609,2026-03-03 00:17:00,17
ORD_01112,M_008,ITM_M_008_3,14,2026-03-03 00:04:00,2026-03-03 00:09:49.836950,2026-03-03 00:18:00,6
ORD_01113,M_049,ITM_M_049_2,14,2026-03-03 00:06:00,2026-03-03 00:16:27.535812,2026-03-03 00:20:00,16
ORD_01114,M_001,ITM_M_001_4,22,2026-03-03 00:08:00,2026-03-03 00:24:51.460493,2026-03-03 00:30:00,8
ORD_01115,M_019,ITM_M_019_4,21,2026-03-03 00:10:00,2026-03-03 00:23:40.327839,2026-03-03 00:31:00,13
ORD_01116,M_060,ITM_M_060_0,14,2026-03-03 00:12:00,2026-03-03 00:18:45.767265,2026-03-03 00:26:00,8
ORD_01117,M_092,ITM_M_092_0,15,2026-03-03 00:14:00,2026-03-03 00:27:06.222389,2026-03-03 00:29:00,13
ORD_01118,M_042,ITM_M_042_0,11,2026-03-03 00:16:00,2026-03-03 00:25:30.576948,2026-03-03 00:27:00,10
ORD_01119,M_008,ITM_M_008_3,14,2026-03-03 00:18:00,2026-03-03 00:23:49.836950,2026-03-03 00:32:00,11
ORD_01120,M_012,ITM_M_012_3,10,2026-03-03 00:20:00,2026-03-03 00:27:05.625005,2026-03-03 00:30:00,12
ORD_01121,M_001,ITM_M_001_4,22,2026-03-03 00:22:00,2026-03-03 00:38:51.460493,2026-03-03 00:44:00,6
ORD_01122,M_054,ITM_M_054_1,10,2026-03-03 00:24:00,2026-03-03 00:27:51.846897,2026-03-03 00:34:00,9
ORD_01123,M_004,ITM_M_004_0,12,2026-03-03 00:26:00,2026-03-03 00:31:05.539658,2026-03-03 00:38:00,16
ORD_01124,M_016,ITM_M_016_1,18,2026-03-03 00:28:00,2026-03-03 00:43:08.212109,2026-03-03 00:46:00,6
ORD_01125,M_000,ITM_M_000_3,15,2026-03-03 00:30:00,2026-03-03 00:43:59.617209,2026-03-03 00:45:00,8
ORD_01126,M_009,ITM_M_009_2,9,2026-03-03 00:32:00,2026-03-03 00:39:57.331200,2026-03-03 00:41:00,10
ORD_01127,M_003,ITM_M_003_1,19,2026-03-03 00:34:00,2026-03-03 00:50:38.961691,2026-03-03 00:53:00,8
ORD_01128,M_078,ITM_M_078_1,18,2026-03-03 00:36:00,2026-03-03 00:52:16.641298,2026-03-03 00:54:00,15
ORD_01129,M_015,ITM_M_015_2,15,2026-03-03 00:38:00,2026-03-03 00:46:01.183235,2026-03-03 00:53:00,14
ORD_01130,M_058,ITM_M_058_1,16,2026-03-03 00:40:00,2026-03-03 00:47:50.766845,2026-03-03 00:56:00,8
ORD_01131,M_065,ITM_M_065_2,8,2026-03-03 00:42:00,2026-03-03 00:44:43.480026,2026-03-03 00:50:00,16
ORD_01132,M_015,ITM_M_015_0,18,2026-03-03 00:44:00,2026-03-03 00:55:01.183235,2026-03-03 01:02:00,8
ORD_01133,M_030,ITM_M_030_3,15,2026-03-03 00:46:00,2026-03-03 00:54:45.040676,2026-03-03 01:01:00,12
ORD_01134,M_045,ITM_M_045_0,13,2026-03-03 00:48:00,2026-03-03 00:55:13.100874,2026-03-03 01:01:00,11
ORD_01135,M_030,ITM_M_030_0,8,2026-03-03 00:50:00,2026-03-03 00:52:00.000000,2026-03-03 00:58:00,15
ORD_01136,M_093,ITM_M_093_0,9,2026-03-03 00:52:00,2026-03-03 00:55:06.640330,2026-03-03 01:01:00,17
ORD_01137,M_068,ITM_M_068_0,19,2026-03-03 00:54:00,2026-03-03 01:06:21.778478,2026-03-03 01:13:00,8
ORD_01138,M_039,ITM_M_039_1,10,2026-03-03 00:56:00,2026-03-03 01:00:45.456007,2026-03-03 01:06:00,16
ORD_01139,M_061,ITM_M_061_1,18,2026-03-03 00:58:00,2026-03-03 01:12:30.927912,2026-03-03 01:16:00,6
ORD_01140,M_014,ITM_M_014_2,14,2026-03-03 01:00:00,2026-03-03 01:12:38.466912,2026-03-03 01:14:00,14
ORD_01141,M_057,ITM_M_057_1,21,2026-03-03 01:02:00,2026-03-03 01:15:44.409211,2026-03-03 01:23:00,14
ORD_01142,M_047,ITM_M_047_3,16,2026-03-03 01:04:00,2026-03-03 01:15:39.849318,2026-03-03 01:20:00,8
ORD_01143,M_080,ITM_M_080_2,17,2026-03-03 01:06:00,2026-03-03 01:21:09.316265,2026-03-03 01:23:00,8
ORD_01144,M_075,ITM_M_075_2,11,2026-03-03 01:08:00,2026-03-03 01:13:31.040446,2026-03-03 01:19:00,11
ORD_01145,M_027,ITM_M_027_0,18,2026-03-03 01:10:00,2026-03-03 01:21:46.435275,2026-03-03 01:28:00,11
ORD_01146,M_039,ITM_M_039_0,9,2026-03-03 01:12:00,2026-03-03 01:15:45.456007,2026-03-03 01:21:00,10
ORD_01147,M_085,ITM_M_085_3,17,2026-03-03 01:14:00,2026-03-03 01:30:14.723173,2026-03-03 01:31:00,9
ORD_01148,M_083,ITM_M_083_3,19,2026-03-03 01:16:00,2026-03-03 01:29:10.577744,2026-03-03 01:35:00,7
ORD_01149,M_087,ITM_M_087_2,16,2026-03-03 01:18:00,2026-03-03 01:27:05.297360,2026-03-03 01:34:00,5
ORD_01150,M_068,ITM_M_068_2,11,2026-03-03 01:20:00,2026-03-03 01:24:21.778478,2026-03-03 01:31:00,8
ORD_01151,M_086,ITM_M_086_2,20,2026-03-03 01:22:00,2026-03-03 01:39:28.138268,2026-03-03 01:42:00,14
ORD_01152,M_084,ITM_M_084_1,10,2026-03-03 01:24:00,2026-03-03 01:29:31.121349,2026-03-03 01:34:00,12
ORD_01153,M_016,ITM_M_016_4,12,2026-03-03 01:26:00,2026-03-03 01:35:08.212109,2026-03-03 01:38:00,5
ORD_01154,M_076,ITM_M_076_3,22,2026-03-03 01:28:00,2026-03-03 01:46:24.533341,2026-03-03 01:50:00,9
ORD_01155,M_023,ITM_M_023_3,20,2026-03-03 01:30:00,2026-03-03 01:41:57.024130,2026-03-03 01:50:00,14
ORD_01156,M_088,ITM_M_088_3,8,2026-03-03 01:32:00,2026-03-03 01:35:28.775956,2026-03-03 01:40:00,6
ORD_01157,M_078,ITM_M_078_2,23,2026-03-03 01:34:00,2026-03-03 01:55:16.641298,2026-03-03 01:57:00,7
ORD_01158,M_035,ITM_M_035_4,12,2026-03-03 01:36:00,2026-03-03 01:39:48.802792,2026-03-03 01:48:00,13
ORD_01159,M_058,ITM_M_058_1,16,2026-03-03 01:38:00,2026-03-03 01:45:50.766845,2026-03-03 01:54:00,16
ORD_01160,M_036,ITM_M_036_2,11,2026-03-03 01:40:00,2026-03-03 01:42:43.332068,2026-03-03 01:51:00,10
ORD_01161,M_096,ITM_M_096_3,21,2026-03-03 01:42:00,2026-03-03 01:58:15.419399,2026-03-03 02:03:00,9
ORD_01162,M_005,ITM_M_005_2,9,2026-03-03 01:44:00,2026-03-03 01:49:46.772098,2026-03-03 01:53:00,14
ORD_01163,M_025,ITM_M_025_2,22,2026-03-03 01:46:00,2026-03-03 02:03:21.242982,2026-03-03 02:08:00,5
ORD_01164,M_052,ITM_M_052_4,15,2026-03-03 01:48:00,2026-03-03 02:00:22.712876,2026-03-03 02:03:00,12
ORD_01165,M_063,ITM_M_063_2,14,2026-03-03 01:50:00,2026-03-03 02:02:22.171797,2026-03-03 02:04:00,8
ORD_01166,M_056,ITM_M_056_3,13,2026-03-03 01:52:00,2026-03-03 02:03:16.216332,2026-03-03 02:05:00,13
ORD_01167,M_061,ITM_M_061_0,21,2026-03-03 01:54:00,2026-03-03 02:11:30.927912,2026-03-03 02:15:00,6
ORD_01168,M_091,ITM_M_091_2,21,2026-03-03 01:56:00,2026-03-03 02:10:30.074184,2026-03-03 02:17:00,10
ORD_01169,M_041,ITM_M_041_1,14,2026-03-03 01:58:00,2026-03-03 02:10:19.728051,2026-03-03 02:12:00,6
ORD_01170,M_042,ITM_M_042_1,13,2026-03-03 02:00:00,2026-03-03 02:11:30.576948,2026-03-03 02:13:00,5
ORD_01171,M_097,ITM_M_097_2,9,2026-03-03 02:02:00,2026-03-03 02:04:00.000000,2026-03-03 02:11:00,11
ORD_01172,M_074,ITM_M_074_1,9,2026-03-03 02:04:00,2026-03-03 02:06:12.871609,2026-03-03 02:13:00,8
ORD_01173,M_003,ITM_M_003_4,12,2026-03-03 02:06:00,2026-03-03 02:15:38.961691,2026-03-03 02:18:00,13
ORD_01174,M_076,ITM_M_076_1,22,2026-03-03 02:08:00,2026-03-03 02:26:24.533341,2026-03-03 02:30:00,10
ORD_01175,M_022,ITM_M_022_0,13,2026-03-03 02:10:00,2026-03-03 02:22:20.054476,2026-03-03 02:23:00,16
ORD_01176,M_076,ITM_M_076_3,22,2026-03-03 02:12:00,2026-03-03 02:30:24.533341,2026-03-03 02:34:00,7
ORD_01177,M_059,ITM_M_059_3,15,2026-03-03 02:14:00,2026-03-03 02:21:31.692040,2026-03-03 02:29:00,6
ORD_01178,M_066,ITM_M_066_2,9,2026-03-03 02:16:00,2026-03-03 02:18:00.000000,2026-03-03 02:25:00,9
ORD_01179,M_099,ITM_M_099_0,14,2026-03-03 02:18:00,2026-03-03 02:28:27.917671,2026-03-03 02:32:00,6
ORD_01180,M_013,ITM_M_013_0,11,2026-03-03 02:20:00,2026-03-03 02:25:34.332294,2026-03-03 02:31:00,6
ORD_01181,M_005,ITM_M_005_2,9,2026-03-03 02:22:00,2026-03-03 02:27:46.772098,2026-03-03 02:31:00,6
ORD_01182,M_022,ITM_M_022_1,14,2026-03-03 02:24:00,2026-03-03 02:37:20.054476,2026-03-03 02:38:00,8
ORD_01183,M_061,ITM_M_061_1,18,2026-03-03 02:26:00,2026-03-03 02:40:30.927912,2026-03-03 02:44:00,8
ORD_01184,M_030,ITM_M_030_2,21,2026-03-03 02:28:00,2026-03-03 02:42:45.040676,2026-03-03 02:49:00,14
ORD_01185,M_055,ITM_M_055_3,23,2026-03-03 02:30:00,2026-03-03 02:49:01.588625,2026-03-03 02:53:00,9
ORD_01186,M_083,ITM_M_083_2,24,2026-03-03 02:32:00,2026-03-03 02:50:10.577744,2026-03-03 02:56:00,12
ORD_01187,M_013,ITM_M_013_1,13,2026-03-03 02:34:00,2026-03-03 02:41:34.332294,2026-03-03 02:47:00,8
ORD_01188,M_063,ITM_M_063_3,24,2026-03-03 02:36:00,2026-03-03 02:58:22.171797,2026-03-03 03:00:00,7
ORD_01189,M_029,ITM_M_029_0,8,2026-03-03 02:38:00,2026-03-03 02:40:55.318591,2026-03-03 02:46:00,10
ORD_01190,M_051,ITM_M_051_0,12,2026-03-03 02:40:00,2026-03-03 02:49:25.882324,2026-03-03 02:52:00,9
ORD_01191,M_092,ITM_M_092_2,12,2026-03-03 02:42:00,2026-03-03 02:52:06.222389,2026-03-03 02:54:00,16
ORD_01192,M_009,ITM_M_009_4,12,2026-03-03 02:44:00,2026-03-03 02:54:57.331200,2026-03-03 02:56:00,11
ORD_01193,M_005,ITM_M_005_3,8,2026-03-03 02:46:00,2026-03-03 02:50:46.772098,2026-03-03 02:54:00,16
ORD_01194,M_048,ITM_M_048_3,18,2026-03-03 02:48:00,2026-03-03 03:04:44.051518,2026-03-03 03:06:00,5
ORD_01195,M_064,ITM_M_064_2,18,2026-03-03 02:50:00,2026-03-03 03:02:44.533828,2026-03-03 03:08:00,8
ORD_01196,M_048,ITM_M_048_4,15,2026-03-03 02:52:00,2026-03-03 03:05:44.051518,2026-03-03 03:07:00,11
ORD_01197,M_042,ITM_M_042_0,11,2026-03-03 02:54:00,2026-03-03 03:03:30.576948,2026-03-03 03:05:00,8
ORD_01198,M_079,ITM_M_079_3,8,2026-03-03 02:56:00,2026-03-03 02:59:21.736976,2026-03-03 03:04:00,10
ORD_01199,M_012,ITM_M_012_2,21,2026-03-03 02:58:00,2026-03-03 03:16:05.625005,2026-03-03 03:19:00,6
ORD_01200,M_089,ITM_M_089_3,21,2026-03-03 03:00:00,2026-03-03 03:14:15.588795,2026-03-03 03:21:00,17
ORD_01201,M_034,ITM_M_034_4,23,2026-03-03 03:02:00,2026-03-03 03:16:47.764889,2026-03-03 03:25:00,8
ORD_01202,M_021,ITM_M_021_2,10,2026-03-03 03:04:00,2026-03-03 03:08:51.320363,2026-03-03 03:14:00,17
ORD_01203,M_078,ITM_M_078_4,16,2026-03-03 03:06:00,2026-03-03 03:20:16.641298,2026-03-03 03:22:00,9
ORD_01204,M_058,ITM_M_058_4,22,2026-03-03 03:08:00,2026-03-03 03:21:50.766845,2026-03-03 03:30:00,13
ORD_01205,M_082,ITM_M_082_0,9,2026-03-03 03:10:00,2026-03-03 03:16:35.277699,2026-03-03 03:19:00,14
ORD_01206,M_065,ITM_M_065_0,10,2026-03-03 03:12:00,2026-03-03 03:16:43.480026,2026-03-03 03:22:00,10
ORD_01207,M_075,ITM_M_075_4,21,2026-03-03 03:14:00,2026-03-03 03:29:31.040446,2026-03-03 03:35:00,12
ORD_01208,M_073,ITM_M_073_3,9,2026-03-03 03:16:00,2026-03-03 03:22:25.875925,2026-03-03 03:25:00,13
ORD_01209,M_028,ITM_M_028_1,14,2026-03-03 03:18:00,2026-03-03 03:31:21.236920,2026-03-03 03:32:00,10
