order_id,merchant_id,item_id,p_base_ordered,order_timestamp,ready_click_timestamp,actual_handover_timestamp,rider_travel_time_mins,p_base,base_honesty_score,kitchen_capacity,order_hour,raw_signal_gap,t_physics,current_gap,current_beta,t_for,t_dispatch,baseline_arrival,ai_arrival,baseline_wait,ai_wait
ORD_00913,M_034,ITM_M_034_4,23,2026-03-02 17:26:00,2026-03-02 17:40:47.764889,2026-03-02 17:49:00,7,23,0.3163401238211479,14,17,8.2,23.0,8.203918516666667,4.1839984435,2026-03-02 17:53:11.039906610,2026-03-02 17:46:32.039906610,2026-03-02 17:47:47.764889,2026-03-02 17:53:32.039906610,1.2039185166666668,0.0
ORD_00914,M_017,ITM_M_017_2,13,2026-03-02 17:28:00,2026-03-02 17:33:52.640282,2026-03-02 17:41:00,17,13,0.4064448357021916,12,17,7.12,13.0,7.122661966666667,3.6325576029999995,2026-03-02 17:44:37.953456180,2026-03-02 17:28:28.953456180,2026-03-02 17:50:52.640282,2026-03-02 17:45:28.953456180,0.0,0.0
ORD_00915,M_029,ITM_M_029_1,13,2026-03-02 17:30:00,2026-03-02 17:37:55.318591,2026-03-02 17:43:00,17,13,0.5768313766671657,10,17,5.08,13.0,5.078023483333333,2.5897919765,2026-03-02 17:45:35.387518590,2026-03-02 17:29:26.387518590,2026-03-02 17:54:55.318591,2026-03-02 17:46:26.387518590,0.0,0.0
ORD_00916,M_058,ITM_M_058_0,13,2026-03-02 17:32:00,2026-03-02 17:36:50.766845,2026-03-02 17:45:00,16,13,0.3205095072124642,13,17,8.15,13.0,8.153885916666667,4.1584818175,2026-03-02 17:49:09.508909050,2026-03-02 17:33:57.508909050,2026-03-02 17:52:50.766845,2026-03-02 17:49:57.508909050,0.0,0.0
ORD_00917,M_050,ITM_M_050_1,14,2026-03-02 17:34:00,2026-03-02 17:46:42.752339,2026-03-02 17:48:00,12,14,0.8927115821856078,5,17,1.29,14.0,1.2874610166666665,0.6566051184999999,2026-03-02 17:48:39.396307110,2026-03-02 17:37:15.396307110,2026-03-02 17:58:42.752339,2026-03-02 17:49:15.396307110,0.0,0.0
ORD_00918,M_096,ITM_M_096_4,24,2026-03-02 17:36:00,2026-03-02 17:55:15.419399,2026-03-02 18:00:00,12,24,0.6047491646965246,3,17,4.74,24.0,4.743010016666667,2.4189351085,2026-03-02 18:02:25.136106510,2026-03-02 17:51:01.136106510,2026-03-02 18:07:15.419399,2026-03-02 18:03:01.136106510,0.0,0.0
ORD_00919,M_054,ITM_M_054_2,14,2026-03-02 17:38:00,2026-03-02 17:45:51.846897,2026-03-02 17:52:00,13,14,0.4886762452410896,10,17,6.14,14.0,6.13588505,3.1216012226666665,2026-03-02 17:55:07.296073362,2026-03-02 17:42:46.296073362,2026-03-02 17:58:51.846897,2026-03-02 17:55:46.296073362,0.0,0.0
ORD_00920,M_032,ITM_M_032_4,16,2026-03-02 17:40:00,2026-03-02 17:54:33.381260,2026-03-02 17:56:00,12,16,0.8796961949339386,8,17,1.44,16.0,1.4436456666666666,0.73625929,2026-03-02 17:56:44.175557400,2026-03-02 17:45:20.175557400,2026-03-02 18:06:33.381260,2026-03-02 17:57:20.175557400,0.0,0.0
ORD_00921,M_098,ITM_M_098_2,10,2026-03-02 17:42:00,2026-03-02 17:44:36.578535,2026-03-02 17:52:00,16,10,0.3841368536108348,10,17,7.39,10.0,7.390357750000001,3.7690824525,2026-03-02 17:55:46.144947150,2026-03-02 17:40:34.144947150,2026-03-02 18:00:36.578535,2026-03-02 17:56:34.144947150,0.0,0.0
ORD_00922,M_030,ITM_M_030_2,21,2026-03-02 17:44:00,2026-03-02 17:58:45.040676,2026-03-02 18:05:00,8,21,0.4792231609645236,8,17,6.25,21.0,6.249322066666666,3.1705689165217383,2026-03-02 18:08:10.234134990,2026-03-02 18:00:34.234134990,2026-03-02 18:06:45.040676,2026-03-02 18:08:34.234134990,0.0,0.0
ORD_00923,M_044,ITM_M_044_0,11,2026-03-02 17:46:00,2026-03-02 17:54:32.781546,2026-03-02 17:57:00,5,11,0.7955299256332267,4,17,2.45,11.0,2.4536409000000003,1.2513568590000002,2026-03-02 17:58:15.081411540,2026-03-02 17:53:30.081411540,2026-03-02 17:59:32.781546,2026-03-02 17:58:30.081411540,0.0,0.0
ORD_00924,M_007,ITM_M_007_1,22,2026-03-02 17:48:00,2026-03-02 18:06:32.964976,2026-03-02 18:10:00,16,22,0.7124513556167885,10,17,3.45,22.0,3.450583733333333,1.759797704,2026-03-02 18:11:45.587862240,2026-03-02 17:56:33.587862240,2026-03-02 18:22:32.964976,2026-03-02 18:12:33.587862240,0.0,0.0
ORD_00925,M_048,ITM_M_048_0,13,2026-03-02 17:50:00,2026-03-02 18:01:44.051518,2026-03-02 18:03:00,10,13,0.8945159967523226,11,17,1.27,13.0,1.2658080333333332,0.645562097,2026-03-02 18:03:38.733725820,2026-03-02 17:54:08.733725820,2026-03-02 18:11:44.051518,2026-03-02 18:04:08.733725820,0.0,0.0
ORD_00926,M_089,ITM_M_089_1,14,2026-03-02 17:52:00,2026-03-02 17:59:15.588795,2026-03-02 18:06:00,15,14,0.4383177703677589,6,17,6.74,14.0,6.74018675,3.4374952425,2026-03-02 18:09:26.249714550,2026-03-02 17:55:11.249714550,2026-03-02 18:14:15.588795,2026-03-02 18:10:11.249714550,0.0,0.0
ORD_00927,M_088,ITM_M_088_4,16,2026-03-02 17:54:00,2026-03-02 18:05:28.775956,2026-03-02 18:10:00,5,16,0.6232999387282766,13,17,4.52,16.0,4.520400733333333,2.305404374,2026-03-02 18:12:18.324262440,2026-03-02 18:07:33.324262440,2026-03-02 18:10:28.775956,2026-03-02 18:12:33.324262440,0.0,0.0
ORD_00928,M_074,ITM_M_074_2,15,2026-03-02 17:56:00,2026-03-02 18:04:12.871609,2026-03-02 18:11:00,12,15,0.4345439013689814,10,17,6.79,15.0,6.785473183333334,3.4605913235,2026-03-02 18:14:27.635479410,2026-03-02 18:03:03.635479410,2026-03-02 18:16:12.871609,2026-03-02 18:15:03.635479410,0.0,0.0
ORD_00929,M_015,ITM_M_015_0,18,2026-03-02 17:58:00,2026-03-02 18:09:01.183235,2026-03-02 18:16:00,10,18,0.4183100487524533,7,17,6.98,18.0,6.980279416666666,3.5599425024999993,2026-03-02 18:19:33.596550150,2026-03-02 18:10:03.596550150,2026-03-02 18:19:01.183235,2026-03-02 18:20:03.596550150,0.0,0.0
ORD_00930,M_019,ITM_M_019_2,22,2026-03-02 18:00:00,2026-03-02 18:14:40.327839,2026-03-02 18:22:00,11,22,0.3893442201518736,8,18,7.33,22.0,7.32786935,3.7372133685,2026-03-02 18:25:44.232802110,2026-03-02 18:15:17.232802110,2026-03-02 18:25:40.327839,2026-03-02 18:26:17.232802110,0.0,0.0
ORD_00931,M_001,ITM_M_001_4,22,2026-03-02 18:02:00,2026-03-02 18:18:51.460493,2026-03-02 18:24:00,5,22,0.5714729063059757,6,18,5.14,22.0,5.142325116666667,2.6225858095000003,2026-03-02 18:26:37.355148570,2026-03-02 18:21:52.355148570,2026-03-02 18:23:51.460493,2026-03-02 18:26:52.355148570,0.14232511666666667,0.0
ORD_00932,M_084,ITM_M_084_4,23,2026-03-02 18:04:00,2026-03-02 18:22:31.121349,2026-03-02 18:27:00,6,23,0.6265574285931411,7,18,4.48,23.0,4.48131085,2.2854685335,2026-03-02 18:29:17.128112010,2026-03-02 18:23:35.128112010,2026-03-02 18:28:31.121349,2026-03-02 18:29:35.128112010,0.0,0.0
ORD_00933,M_017,ITM_M_017_3,19,2026-03-02 18:06:00,2026-03-02 18:17:52.640282,2026-03-02 18:25:00,13,19,0.4064448357021916,12,18,7.12,19.0,7.122661966666667,3.6325576029999995,2026-03-02 18:28:37.953456180,2026-03-02 18:16:16.953456180,2026-03-02 18:30:52.640282,2026-03-02 18:29:16.953456180,0.0,0.0
ORD_00934,M_058,ITM_M_058_4,22,2026-03-02 18:08:00,2026-03-02 18:21:50.766845,2026-03-02 18:30:00,14,22,0.3205095072124642,13,18,8.15,22.0,8.153885916666667,4.1584818175,2026-03-02 18:34:09.508909050,2026-03-02 18:20:51.508909050,2026-03-02 18:35:50.766845,2026-03-02 18:34:51.508909050,0.0,0.0
ORD_00935,M_041,ITM_M_041_4,24,2026-03-02 18:10:00,2026-03-02 18:32:19.728051,2026-03-02 18:34:00,15,24,0.8607334047705453,5,18,1.67,24.0,1.67119915,0.8523115665000001,2026-03-02 18:34:51.138693990,2026-03-02 18:20:36.138693990,2026-03-02 18:47:19.728051,2026-03-02 18:35:36.138693990,0.0,0.0
ORD_00936,M_011,ITM_M_011_0,18,2026-03-02 18:12:00,2026-03-02 18:28:48.594269,2026-03-02 18:30:00,11,18,0.900825373717354,11,18,1.19,18.0,1.1900955166666667,0.6069487134999999,2026-03-02 18:30:36.416922810,2026-03-02 18:20:09.416922810,2026-03-02 18:39:48.594269,2026-03-02 18:31:09.416922810,0.0,0.0
ORD_00937,M_039,ITM_M_039_3,19,2026-03-02 18:14:00,2026-03-02 18:27:45.456007,2026-03-02 18:33:00,10,19,0.5631333428630467,12,18,5.24,19.0,5.242399883333333,2.6736239404999997,2026-03-02 18:35:40.417436430,2026-03-02 18:26:10.417436430,2026-03-02 18:37:45.456007,2026-03-02 18:36:10.417436430,0.0,0.0
ORD_00938,M_099,ITM_M_099_4,8,2026-03-02 18:16:00,2026-03-02 18:20:27.917671,2026-03-02 18:24:00,8,8,0.7054412099879162,5,18,3.53,8.0,3.534705483333333,1.8026997964999998,2026-03-02 18:25:48.161987790,2026-03-02 18:18:12.161987790,2026-03-02 18:28:27.917671,2026-03-02 18:26:12.161987790,0.0,0.0
ORD_00939,M_066,ITM_M_066_0,14,2026-03-02 18:18:00,2026-03-02 18:24:28.529165,2026-03-02 18:32:00,17,14,0.3729571739924848,13,18,7.52,14.0,7.524513916666667,3.7273541750000003,2026-03-02 18:35:43.641250500,2026-03-02 18:19:34.641250500,2026-03-02 18:41:28.529165,2026-03-02 18:36:34.641250500,0.0,0.0
ORD_00940,M_084,ITM_M_084_4,23,2026-03-02 18:20:00,2026-03-02 18:38:31.121349,2026-03-02 18:43:00,13,23,0.6265574285931411,7,18,4.48,23.0,4.48131085,2.2854685335,2026-03-02 18:45:17.128112010,2026-03-02 18:32:56.128112010,2026-03-02 18:51:31.121349,2026-03-02 18:45:56.128112010,0.0,0.0
ORD_00941,M_041,ITM_M_041_3,11,2026-03-02 18:22:00,2026-03-02 18:31:19.728051,2026-03-02 18:33:00,17,11,0.8607334047705453,5,18,1.67,11.0,1.67119915,0.8523115665000001,2026-03-02 18:33:51.138693990,2026-03-02 18:17:42.138693990,2026-03-02 18:48:19.728051,2026-03-02 18:34:42.138693990,0.0,0.0
ORD_00942,M_034,ITM_M_034_2,22,2026-03-02 18:24:00,2026-03-02 18:37:47.764889,2026-03-02 18:46:00,10,22,0.3163401238211479,14,18,8.2,22.0,8.203918516666667,4.1839984435,2026-03-02 18:50:11.039906610,2026-03-02 18:40:41.039906610,2026-03-02 18:47:47.764889,2026-03-02 18:50:41.039906610,0.0,0.0
ORD_00943,M_052,ITM_M_052_4,15,2026-03-02 18:26:00,2026-03-02 18:38:22.712876,2026-03-02 18:41:00,6,15,0.7815456616328225,6,18,2.62,15.0,2.621452066666667,1.3369405540000001,2026-03-02 18:42:20.216433240,2026-03-02 18:36:38.216433240,2026-03-02 18:44:22.712876,2026-03-02 18:42:38.216433240,0.0,0.0
ORD_00944,M_040,ITM_M_040_1,8,2026-03-02 18:28:00,2026-03-02 18:30:00.000000,2026-03-02 18:36:00,12,8,0.4925626460572003,4,18,6.0,8.0,6.0,3.077810846413043,2026-03-02 18:39:04.668650784,2026-03-02 18:27:40.668650784,2026-03-02 18:42:00.000000,2026-03-02 18:39:40.668650784,0.0,0.0
ORD_00945,M_051,ITM_M_051_1,12,2026-03-02 18:30:00,2026-03-02 18:39:25.882324,2026-03-02 18:42:00,12,12,0.78594767243878,12,18,2.57,12.0,2.568627933333333,1.3100002459999998,2026-03-02 18:43:18.600014760,2026-03-02 18:31:54.600014760,2026-03-02 18:51:25.882324,2026-03-02 18:43:54.600014760,0.0,0.0
ORD_00946,M_007,ITM_M_007_3,19,2026-03-02 18:32:00,2026-03-02 18:47:32.964976,2026-03-02 18:51:00,11,19,0.7124513556167885,10,18,3.45,19.0,3.450583733333333,1.759797704,2026-03-02 18:52:45.587862240,2026-03-02 18:42:18.587862240,2026-03-02 18:58:32.964976,2026-03-02 18:53:18.587862240,0.0,0.0
ORD_00947,M_082,ITM_M_082_3,10,2026-03-02 18:34:00,2026-03-02 18:41:35.277699,2026-03-02 18:44:00,13,10,0.7989968044108198,11,18,2.41,10.0,2.41203835,1.2301395585,2026-03-02 18:45:13.808373510,2026-03-02 18:32:52.808373510,2026-03-02 18:54:35.277699,2026-03-02 18:45:52.808373510,0.0,0.0
ORD_00948,M_020,ITM_M_020_1,16,2026-03-02 18:36:00,2026-03-02 18:47:11.588869,2026-03-02 18:52:00,13,16,0.5994289842313965,4,18,4.81,16.0,4.8068521833333335,2.4514946135000004,2026-03-02 18:54:27.089676810,2026-03-02 18:42:06.089676810,2026-03-02 19:00:11.588869,2026-03-02 18:55:06.089676810,0.0,0.0
ORD_00949,M_044,ITM_M_044_1,9,2026-03-02 18:38:00,2026-03-02 18:44:32.781546,2026-03-02 18:47:00,11,9,0.7955299256332267,4,18,2.45,9.0,2.4536409000000003,1.2513568590000002,2026-03-02 18:48:15.081411540,2026-03-02 18:37:48.081411540,2026-03-02 18:55:32.781546,2026-03-02 18:48:48.081411540,0.0,0.0
ORD_00950,M_062,ITM_M_062_2,20,2026-03-02 18:40:00,2026-03-02 18:58:55.683777,2026-03-02 19:00:00,12,20,0.910671913097415,9,18,1.07,20.0,1.0719370499999998,0.5466878954999999,2026-03-02 19:00:32.801273729,2026-03-02 18:49:08.801273729,2026-03-02 19:10:55.683777,2026-03-02 19:01:08.801273729,0.0,0.0
ORD_00951,M_076,ITM_M_076_4,14,2026-03-02 18:42:00,2026-03-02 18:52:24.533341,2026-03-02 18:56:00,7,14,0.7007407513006592,10,18,3.59,14.0,3.591110983333333,1.8314666014999998,2026-03-02 18:57:49.887996090,2026-03-02 18:51:10.887996090,2026-03-02 18:59:24.533341,2026-03-02 18:58:10.887996090,0.0,0.0
ORD_00952,M_082,ITM_M_082_1,17,2026-03-02 18:44:00,2026-03-02 18:58:35.277699,2026-03-02 19:01:00,10,17,0.7989968044108198,11,18,2.41,17.0,2.41203835,1.2301395585,2026-03-02 19:02:13.808373510,2026-03-02 18:52:43.808373510,2026-03-02 19:08:35.277699,2026-03-02 19:02:43.808373510,0.0,0.0
ORD_00953,M_056,ITM_M_056_4,19,2026-03-02 18:46:00,2026-03-02 19:03:16.216332,2026-03-02 19:05:00,5,19,0.8558560161119593,13,18,1.73,19.0,1.7297278,0.882161178,2026-03-02 19:05:52.929670680,2026-03-02 19:01:07.929670680,2026-03-02 19:08:16.216332,2026-03-02 19:06:07.929670680,0.0,0.0
ORD_00954,M_079,ITM_M_079_3,8,2026-03-02 18:48:00,2026-03-02 18:51:21.736976,2026-03-02 18:56:00,6,8,0.6135235773348982,9,18,4.64,8.0,4.637717066666666,2.365235704,2026-03-02 18:58:21.914142240,2026-03-02 18:52:39.914142240,2026-03-02 18:57:21.736976,2026-03-02 18:58:39.914142240,0.0,0.0
ORD_00955,M_079,ITM_M_079_2,11,2026-03-02 18:50:00,2026-03-02 18:56:21.736976,2026-03-02 19:01:00,14,11,0.6135235773348982,9,18,4.64,11.0,4.637717066666666,2.365235704,2026-03-02 19:03:21.914142240,2026-03-02 18:50:03.914142240,2026-03-02 19:10:21.736976,2026-03-02 19:04:03.914142240,0.0,0.0
ORD_00956,M_006,ITM_M_006_3,19,2026-03-02 18:52:00,2026-03-02 19:07:30.355852,2026-03-02 19:11:00,5,19,0.7088275727423214,7,18,3.49,19.0,3.4940691333333334,1.781975258,2026-03-02 19:12:46.918515480,2026-03-02 19:08:01.918515480,2026-03-02 19:12:30.355852,2026-03-02 19:13:01.918515480,0.0,0.0
ORD_00957,M_049,ITM_M_049_0,20,2026-03-02 18:54:00,2026-03-02 19:10:27.535812,2026-03-02 19:14:00,13,20,0.7049108502540603,12,18,3.54,20.0,3.5410698000000003,1.805945598,2026-03-02 19:15:48.356735880,2026-03-02 19:03:27.356735880,2026-03-02 19:23:27.535812,2026-03-02 19:16:27.356735880,0.0,0.0
ORD_00958,M_065,ITM_M_065_1,20,2026-03-02 18:56:00,2026-03-02 19:10:43.480026,2026-03-02 19:16:00,6,20,0.5603889245069629,4,18,5.28,20.0,5.2753328999999995,2.690419779,2026-03-02 19:18:41.425186740,2026-03-02 19:12:59.425186740,2026-03-02 19:16:43.480026,2026-03-02 19:18:59.425186740,0.0,0.0
ORD_00959,M_020,ITM_M_020_4,24,2026-03-02 18:58:00,2026-03-02 19:17:11.588869,2026-03-02 19:22:00,8,24,0.5994289842313965,4,18,4.81,24.0,4.8068521833333335,2.4514946135000004,2026-03-02 19:24:27.089676810,2026-03-02 19:16:51.089676810,2026-03-02 19:25:11.588869,2026-03-02 19:24:51.089676810,0.0,0.0
ORD_00960,M_025,ITM_M_025_3,18,2026-03-02 19:00:00,2026-03-02 19:13:21.242982,2026-03-02 19:18:00,7,18,0.6128374750415715,13,19,4.65,25.2,4.6459503,2.369434653,2026-03-02 19:27:34.166079180,2026-03-02 19:20:55.166079180,2026-03-02 19:20:21.242982,2026-03-02 19:27:55.166079180,0.0,0.0
ORD_00961,M_027,ITM_M_027_4,14,2026-03-02 19:02:00,2026-03-02 19:09:46.435275,2026-03-02 19:16:00,6,14,0.4811601036655779,9,19,6.23,19.6,6.22607875,3.1698096785714287,2026-03-02 19:24:46.188580716,2026-03-02 19:19:04.188580716,2026-03-02 19:15:46.435275,2026-03-02 19:25:04.188580716,0.22607875,0.0
ORD_00962,M_091,ITM_M_091_3,8,2026-03-02 19:04:00,2026-03-02 19:06:00.000000,2026-03-02 19:12:00,6,8,0.4584363667925912,11,19,6.0,11.2,6.0,3.2634955488,2026-03-02 19:18:27.809732927,2026-03-02 19:12:45.809732927,2026-03-02 19:12:00.000000,2026-03-02 19:18:45.809732927,0.0,0.0
ORD_00963,M_093,ITM_M_093_4,12,2026-03-02 19:06:00,2026-03-02 19:12:06.640330,2026-03-02 19:18:00,15,12,0.5092226806081813,8,19,5.89,16.8,5.889327833333334,3.003557195,2026-03-02 19:25:48.213431700,2026-03-02 19:11:33.213431700,2026-03-02 19:27:06.640330,2026-03-02 19:26:33.213431700,0.0,0.0
ORD_00964,M_042,ITM_M_042_0,11,2026-03-02 19:08:00,2026-03-02 19:17:30.576948,2026-03-02 19:19:00,10,11,0.8758013165995886,7,19,1.49,15.4,1.4903842,0.7600959420000001,2026-03-02 19:24:09.605756520,2026-03-02 19:14:39.605756520,2026-03-02 19:27:30.576948,2026-03-02 19:24:39.605756520,0.0,0.0
ORD_00965,M_055,ITM_M_055_4,20,2026-03-02 19:10:00,2026-03-02 19:26:01.588625,2026-03-02 19:30:00,9,20,0.6688730901035584,11,19,3.97,28.0,3.9735229166666666,2.0264966875,2026-03-02 19:40:01.589801250,2026-03-02 19:31:28.589801250,2026-03-02 19:35:01.588625,2026-03-02 19:40:28.589801250,0.0,0.0
ORD_00966,M_009,ITM_M_009_3,15,2026-03-02 19:12:00,2026-03-02 19:25:57.331200,2026-03-02 19:27:00,10,15,0.9129600006314388,7,19,1.04,21.0,1.0444799999999999,0.5326847999999998,2026-03-02 19:33:31.961087999,2026-03-02 19:24:01.961087999,2026-03-02 19:35:57.331200,2026-03-02 19:34:01.961087999,0.0,0.0
ORD_00967,M_060,ITM_M_060_4,17,2026-03-02 19:14:00,2026-03-02 19:23:45.767265,2026-03-02 19:31:00,10,17,0.3968989795780081,12,19,7.24,23.8,7.23721225,3.6909782474999995,2026-03-02 19:41:29.458694850,2026-03-02 19:31:59.458694850,2026-03-02 19:33:45.767265,2026-03-02 19:41:59.458694850,0.0,0.0
ORD_00968,M_011,ITM_M_011_3,8,2026-03-02 19:16:00,2026-03-02 19:22:48.594269,2026-03-02 19:24:00,9,8,0.900825373717354,11,19,1.19,11.2,1.1900955166666667,0.6069487134999999,2026-03-02 19:27:48.416922810,2026-03-02 19:19:15.416922810,2026-03-02 19:31:48.594269,2026-03-02 19:28:15.416922810,0.0,0.0
ORD_00969,M_067,ITM_M_067_3,12,2026-03-02 19:18:00,2026-03-02 19:22:00.390811,2026-03-02 19:30:00,8,12,0.3338761269643474,10,19,7.99,16.8,7.993486483333333,4.076678106499999,2026-03-02 19:38:52.600686390,2026-03-02 19:31:16.600686390,2026-03-02 19:30:00.390811,2026-03-02 19:39:16.600686390,0.0,0.0
ORD_00970,M_091,ITM_M_091_2,21,2026-03-02 19:20:00,2026-03-02 19:34:30.074184,2026-03-02 19:41:00,6,21,0.4584363667925912,11,19,6.5,29.4,6.4987636,3.2634955488,2026-03-02 19:52:39.809732927,2026-03-02 19:46:57.809732927,2026-03-02 19:40:30.074184,2026-03-02 19:52:57.809732927,0.49876360000000003,0.0
ORD_00971,M_033,ITM_M_033_3,17,2026-03-02 19:22:00,2026-03-02 19:31:48.741444,2026-03-02 19:39:00,14,17,0.4010297827173231,8,19,7.19,23.8,7.1876426,3.4875513359999997,2026-03-02 19:49:17.253080160,2026-03-02 19:35:59.253080160,2026-03-02 19:45:48.741444,2026-03-02 19:49:59.253080160,0.0,0.0
ORD_00972,M_071,ITM_M_071_2,21,2026-03-02 19:24:00,2026-03-02 19:40:49.111824,2026-03-02 19:45:00,7,21,0.6515441994896127,4,19,4.18,29.4,4.1814696,2.1325494959999998,2026-03-02 19:55:31.952969759,2026-03-02 19:48:52.952969759,2026-03-02 19:47:49.111824,2026-03-02 19:55:52.952969759,0.0,0.0
ORD_00973,M_010,ITM_M_010_4,8,2026-03-02 19:26:00,2026-03-02 19:28:00.000000,2026-03-02 19:34:00,8,8,0.4042905136304904,4,19,6.0,11.2,6.0,3.503743981060606,2026-03-02 19:40:42.224638865,2026-03-02 19:33:06.224638865,2026-03-02 19:36:00.000000,2026-03-02 19:41:06.224638865,0.0,0.0
ORD_00974,M_012,ITM_M_012_3,10,2026-03-02 19:28:00,2026-03-02 19:35:05.625005,2026-03-02 19:38:00,7,10,0.7578125063031369,13,19,2.91,14.0,2.906249916666667,1.4821874574999998,2026-03-02 19:43:28.931247450,2026-03-02 19:36:49.931247450,2026-03-02 19:42:05.625005,2026-03-02 19:43:49.931247450,0.0,0.0
ORD_00975,M_087,ITM_M_087_1,16,2026-03-02 19:30:00,2026-03-02 19:39:05.297360,2026-03-02 19:46:00,13,16,0.4240241110370208,12,19,6.91,22.4,6.911710666666666,3.5249724399999995,2026-03-02 19:55:55.498346400,2026-03-02 19:43:34.498346400,2026-03-02 19:52:05.297360,2026-03-02 19:56:34.498346400,0.0,0.0
ORD_00976,M_095,ITM_M_095_2,16,2026-03-02 19:32:00,2026-03-02 19:44:50.365811,2026-03-02 19:48:00,16,16,0.7366191819557919,14,19,3.16,22.4,3.1605698166666665,1.6118906064999998,2026-03-02 19:56:00.713436390,2026-03-02 19:40:48.713436390,2026-03-02 20:00:50.365811,2026-03-02 19:56:48.713436390,0.0,0.0
ORD_00977,M_087,ITM_M_087_1,16,2026-03-02 19:34:00,2026-03-02 19:43:05.297360,2026-03-02 19:50:00,13,16,0.4240241110370208,12,19,6.91,22.4,6.911710666666666,3.5249724399999995,2026-03-02 19:59:55.498346400,2026-03-02 19:47:34.498346400,2026-03-02 19:56:05.297360,2026-03-02 20:00:34.498346400,0.0,0.0
ORD_00978,M_050,ITM_M_050_1,14,2026-03-02 19:36:00,2026-03-02 19:48:42.752339,2026-03-02 19:50:00,7,14,0.8927115821856078,5,19,1.29,19.6,1.2874610166666665,0.6566051184999999,2026-03-02 19:56:15.396307110,2026-03-02 19:49:36.396307110,2026-03-02 19:55:42.752339,2026-03-02 19:56:36.396307110,0.0,0.0
ORD_00979,M_048,ITM_M_048_1,12,2026-03-02 19:38:00,2026-03-02 19:48:44.051518,2026-03-02 19:50:00,13,12,0.8945159967523226,11,19,1.27,16.8,1.2658080333333332,0.645562097,2026-03-02 19:55:26.733725820,2026-03-02 19:43:05.733725820,2026-03-02 20:01:44.051518,2026-03-02 19:56:05.733725820,0.0,0.0
ORD_00980,M_086,ITM_M_086_4,20,2026-03-02 19:40:00,2026-03-02 19:57:28.138268,2026-03-02 20:00:00,14,20,0.7890809283584438,13,19,2.53,28.0,2.5310288666666665,1.290824722,2026-03-02 20:09:17.449483320,2026-03-02 19:55:59.449483320,2026-03-02 20:11:28.138268,2026-03-02 20:09:59.449483320,0.0,0.0
ORD_00981,M_068,ITM_M_068_4,17,2026-03-02 19:42:00,2026-03-02 19:52:21.778478,2026-03-02 19:59:00,9,17,0.4469145528721906,5,19,6.64,23.8,6.637025366666666,3.3848829369999995,2026-03-02 20:09:11.092976220,2026-03-02 20:00:38.092976220,2026-03-02 20:01:21.778478,2026-03-02 20:09:38.092976220,0.0,0.0
ORD_00982,M_019,ITM_M_019_4,21,2026-03-02 19:44:00,2026-03-02 19:57:40.327839,2026-03-02 20:05:00,13,21,0.3893442201518736,8,19,7.33,29.4,7.32786935,3.7372133685,2026-03-02 20:17:08.232802110,2026-03-02 20:04:47.232802110,2026-03-02 20:10:40.327839,2026-03-02 20:17:47.232802110,0.0,0.0
ORD_00983,M_060,ITM_M_060_1,16,2026-03-02 19:46:00,2026-03-02 19:54:45.767265,2026-03-02 20:02:00,17,16,0.3968989795780081,12,19,7.24,22.4,7.23721225,3.6909782474999995,2026-03-02 20:12:05.458694850,2026-03-02 19:55:56.458694850,2026-03-02 20:11:45.767265,2026-03-02 20:12:56.458694850,0.0,0.0
ORD_00984,M_000,ITM_M_000_2,16,2026-03-02 19:48:00,2026-03-02 20:02:59.617209,2026-03-02 20:04:00,11,16,0.9161350127366163,5,19,1.01,22.4,1.0063798499999999,0.5132537234999999,2026-03-02 20:10:54.795223410,2026-03-02 20:00:27.795223410,2026-03-02 20:13:59.617209,2026-03-02 20:11:27.795223410,0.0,0.0
ORD_00985,M_013,ITM_M_013_4,13,2026-03-02 19:50:00,2026-03-02 19:57:34.332294,2026-03-02 20:03:00,5,13,0.5476837412957172,4,19,5.43,18.2,5.4277951,2.768175501,2026-03-02 20:10:58.090530060,2026-03-02 20:06:13.090530060,2026-03-02 20:02:34.332294,2026-03-02 20:11:13.090530060,0.4277951,0.0
ORD_00986,M_047,ITM_M_047_0,15,2026-03-02 19:52:00,2026-03-02 20:02:39.849318,2026-03-02 20:07:00,5,15,0.6386796089909925,8,19,4.34,21.0,4.3358447,2.2112807969999997,2026-03-02 20:15:12.676847820,2026-03-02 20:10:27.676847820,2026-03-02 20:07:39.849318,2026-03-02 20:15:27.676847820,0.0,0.0
ORD_00987,M_013,ITM_M_013_2,11,2026-03-02 19:54:00,2026-03-02 19:59:34.332294,2026-03-02 20:05:00,17,11,0.5476837412957172,4,19,5.43,15.4,5.4277951,2.768175501,2026-03-02 20:12:10.090530060,2026-03-02 19:56:01.090530060,2026-03-02 20:16:34.332294,2026-03-02 20:13:01.090530060,0.0,0.0
ORD_00988,M_055,ITM_M_055_2,14,2026-03-02 19:56:00,2026-03-02 20:06:01.588625,2026-03-02 20:10:00,10,14,0.6688730901035584,11,19,3.97,19.6,3.9735229166666666,2.0264966875,2026-03-02 20:17:37.589801250,2026-03-02 20:08:07.589801250,2026-03-02 20:16:01.588625,2026-03-02 20:18:07.589801250,0.0,0.0
